,Unnamed: 0,제작(수입)사,차명,생산기간,시정기간,대상수량,장치분류,결함내용,시정방법,기타문의,Title,Ministry,Date,Subject
2896,2896,스텔란티스코리아주식회사,그랜드보이저,2007-12-10 ~ 2008-09-23,2014-11-25 ~,94 대,원동기,"주행 시 시동키가 ON 위치에 있으나, 특정 주행 조건(비포장 도로, 과속방지턱 등)에서 주행할 경우 시동키가 예기치 않게 ""Accessory""위치로 변경이 되어 의도하지 않게 주행 중 엔진 시동 꺼짐이 발생 될 수 있는 결함","WIN 모듈 점검 후 이상 발견 시 2차 시동키 멈춤쇠 장치를 장착, 이상이 없을 시 아무런 조치 없이 차량 인도",크라이슬러코리아 본사 (080-365-2470),[스텔란티스] 그랜드보이저 리콜,국토교통부,2014-11-25,[스텔란티스] 그랜드보이저 리콜
2897,2897,한국지엠(주),올란도/캡티바/크루즈,2010-12-13 ~ 2014-07-21,2014-11-21 ~ 2016-05-20,"76,007 대",승차 및 실내장치,당사 AS 네트워크 이외 정비소에서 사용하는 일반적인 고장 진단 장비로 ECM(엔진 전자제어 모듈)의 기억장소에 저장되는 연료분사 압력 값을 진단하지 못하는 현상,ECM 소프트웨어 리프로그램,고객센터터 080-3000-5000,[한국지엠] 올란도/캡티바/크루즈  리콜,환경부,2014-11-21,[한국지엠] 올란도/캡티바/크루즈  리콜
2898,2898,폭스바겐그룹코리아 주식회사,A42.0TDI/A42.0TFSI/S43.0TFSI,2012-03-07 ~ 2014-10-15,2014-11-21 ~ 2016-05-20,"9,091 대",승차 및 실내장치,사고 발생 시 전방 에어백이 올바로 팽창하지 않을 수 있는 결함,에어백 컨트롤 유닛의 소프트웨어 업데이트,아우디 고객지원센터 (080-767-2834),"[폭스바겐그룹] A4, S4 리콜",국토교통부,2014-11-21,"[폭스바겐그룹] A4, S4 리콜"
2899,2899,락락모터스(주),쉐보레 익스프레스/지엠씨 사바나,2010-05-01 ~ 2014-10-31,2014-11-20 ~ 2016-05-19,109 대,차체/차대,조수석에 탑승한 승객이 안전벨트를 메지 않은 채로 사고가 발생한 경우 인스트루먼트 패널 상단부에 충돌하여 상해를 입을 수 있음/ 본 홈페이지 내 리콜대상차량 확인 추후 예정,인스트루먼트 패널 상단부에 충격 흡수 패드를 무상으로 설치,서비스센터 (02-6225-3000),[락락모터스] 쉐보레 익스프레스/지엠씨 사바나 리콜,국토교통부,2014-11-20,[락락모터스] 쉐보레 익스프레스/지엠씨 사바나 리콜
2901,2901,한불모터스(주),푸조 208 1.4/1.6 e-HDi 5D,2014-06-16 ~ 2014-06-23,2014-11-19 ~ 2016-05-18,9 대,차체/차대,정확하지 않은 금속판 부품의 재질 두께로 인해서 관련 부위의 균열이 발생할 수 있어 시간이 지나면서 엔진서브 프레임의 기계적인 강도가 약해질 위험이 있고 결과적으로 차량의 움직임에 영향을 미칠 수 있는 결함,대상차량임을 확인 후 프론트 서브 프레임의 타각 번호 및 관련 부위에 균열을 확인 후 대상 차량이면 엔진 서브 프레임 교환,푸조 공식 서비스센터 (02-3408-1655~7),[한불모터스] 푸조 208 1.4/1.6 e-HDi 5D 리콜,국토교통부,2014-11-19,[한불모터스] 푸조 208 1.4/1.6 e-HDi 5D 리콜
2902,2902,포르쉐코리아 주식회사,박스터/ 카이맨/911 등 10차종,2014-05-07 ~ 2014-09-23,2014-11-17 ~,14 대,등화장치,차량 제조과정에서 해당 차량의 전면 본넷 잠금 장치가 사양에 맞지 않게 리벳 고정이 되어 있을 가능성이 발견되어 차량의 잠금 장치 상부의 내구성이 보장되지 않아 의도하지 않게 본넷이 열리게 될 수 있는 결함-대상차종:카이맨 : 1박스터 : 1박스터 S : 3911 카레라 S : 1911 카레라 S 카브리올레 : 1911 카레라 4S : 1911 터보 S : 2911 카레라 4S 카브리올레 : 1911 터보 카브리올레 : 1911 터보 S 카브리올레 : 2,전면 본넷 잠금 장치 교체,포르쉐 대표전화번호 (02-2055-9110),"[포르쉐코리아] 박스터, 카이맨 및 911 등 10차종 리콜",국토교통부,2014-11-17,"[포르쉐코리아] 박스터, 카이맨 및 911 등 10차종 리콜"
2903,2903,씨엑스씨 주식회사,아웃랜더 3.0L,2009-01-01 ~ 2009-12-31,2014-11-15 ~,375 대,원동기,"제동등 스위치 불량으로 인해 제동등이 켜지지 않거나, 경우에 따라 변속 레버가 주차위치에서 움직이지 않을 수 있는 결함","차량에 장착된 제동등 스위치를 본 리콜 작업으로 고객님의 차량에 신품 제동등 스위치로 교체
(*리콜대상차량의 생산일자는 추후 업데이트 예정)",미쓰비시자동차공업(주) (02-590-7052),[미쓰비시자동차공업(주)] 아웃랜더 리콜,국토교통부,2014-11-15,[미쓰비시자동차공업(주)] 아웃랜더 리콜
2904,2904,비엠더블유코리아(주),S 1000 R,2014-03-19 ~ 2014-04-30,2014-11-14 ~ 2016-05-13,10 대,차체/차대,흡기 밸브 부품의 강도가 표준 사양보다 약하게 제조되어 엔진 작동 중 흡기 밸브가 고장이 날 경우 엔진을 손상 시킬 수 있어 안전운행에 지장을 줄 수 있는 결함,엔진 흡기 밸브를 표준 사양의 결함이 없는 부품으로 교체,비엠더블유 모토라드 (080-269-2200),[비엠더블유 모토라드] S 1000 R 리콜,국토교통부,2014-11-14,[비엠더블유 모토라드] S 1000 R 리콜
2905,2905,비엠더블유코리아(주),S 1000 R,2014-01-16 ~ 2014-05-21,2014-11-14 ~ 2016-05-13,39 대,연료장치,트림패널 사이드 파트 접착 결합부가 고속 주행 시에 분리 될 가능성이 있으며 이는 트림패널 사이드 파트가 젖혀질 수 있어 안전운행에 지장을 줄 수 있는 제작결함,기존의 양쪽 트림패널 사이드 파트가 접착제로만 고정되어 있던 것에 새 고무 부싱을 삽입 후 열가소성 플라스틱 재질의 볼트를 체결,비엠더블유 모토라드 (080-269-2200),[비엠더블유 모토라드] S 1000 R 리콜,국토교통부,2014-11-14,[비엠더블유 모토라드] S 1000 R 리콜
2906,2906,한국토요타자동차(주),LS460/LS600hL/GS460/GS350/GS450h/IS250,2007-08-22 ~ 2010-06-18,2014-11-13 ~ 2016-05-12,"7,042 대",제동장치,"연료 압력 센서와 연료 공급 파이프 사이의 밀폐력이 약화 될 수 있고, 이로 인해 차량 운전시 해당 부분에서 연료가 누유되거나, 발화 물질이 존재할 시 차량화재의 위험을 야기시킬 수 있는 결함-대상차종: 렉서스LS460,렉서스LS460L,렉서스LS460 AWD,렉서스LS460L AWD,렉서스LS600hL,렉서스GS460,렉서스GS350,렉서스GS450h,렉서스IS250,렉서스IS250C","대상차량에 대해서 점검 후, 연료압력센서 가스켓을 대책용으로 교환",토요타자동차 고객지원실 (080-4300-4300),[토요타자동차] 렉서스 LS460 등 10차종 리콜,국토교통부,2014-11-13,[토요타자동차] 렉서스 LS460 등 10차종 리콜
2907,2907,만트럭버스코리아(주),TGX 26. 440 6X4 BLS 등 3차종,2009-12-04 ~ 2010-03-19,2014-11-11 ~,24 대,동력전달장치,"수동조작 밸브에서 에어가 누기 될수 있으며, 이로 인해 차량 운행 중 공기 누기 시 주차브레이크 제동장치가 작동하여 브레이크 캘리퍼에 열이 발생하여 제동 성능에 문제가 발생 할 수 있는 결함-대상차종: TGX 26. 440 6X4 BLS, TGX 26. 480 6X4 BLS, TGX 28. 480 6X2-2 BLS",일부 잘못된 공정이 적용된 수동조작 밸브를 제작사 및 일년번호로 선별하여 정상 수동조작밸브로 교환,만트럭버스코리아(주) 서비스부 (080-661-1472),[만트럭코리아] 만(MAN)트랙터 리콜,국토교통부,2014-11-11,[만트럭코리아] 만(MAN)트랙터 리콜
2908,2908,(주)스즈키씨엠씨,"GSX-R1000/Z, GSX-R750",2009-01-01 ~ 2012-12-31,2014-11-10 ~ 2016-05-10,109 대,동력전달장치,체인 어저스터의 구조적 결함으로 인해 작동시 발생되는 저항을 완벽히 견디지 못해 조절볼트 접점 부위에 변형이 발생됨,개선된 드라이브 체인 어저스터 교체,스즈키 본사 서비스팀 (031-767-3355),"[(주)스즈키씨엠씨] GSX-R1000/Z, GSX-R750 리콜",국토교통부,2014-11-10,"[(주)스즈키씨엠씨] GSX-R1000/Z, GSX-R750 리콜"
2910,2910,포드세일즈서비스코리아(유),이스케이프 2.0L,2012-11-26 ~ 2012-12-10,2014-11-04 ~ 2016-05-04,111 대,등화장치,"엔진 배선 하니스에 접촉불량으로 인해 엔진 경고등 점등, 엔진 출력 감소, 불규칙한 엔진 아이들링 또는 시동 꺼짐이 발생될 수 있는 결함",대상 차량 확인 후 엔진 배선 하니스 수리,포드자동차 고객센터 (080-300-3673),[포드자동차] 이스케이프 리콜,국토교통부,2014-11-04,[포드자동차] 이스케이프 리콜
2911,2911,포드세일즈서비스코리아(유),토러스,2009-07-29 ~ 2014-02-28,2014-11-04 ~ 2016-05-04,"8,225 대",전기장치,"번호판등 어셈블리 내부 전기 회로에 수분으로 인한 부식이 발생될 수 있고, 부식으로 인한 전기회로의 단락으로 인해 높은 전류 소모로 과열에 의한 잠재적인 화재의 가능성이 있음",대상 차량 확인 후 고객 요청에 따라 번호판등 어셈블리 교환,포드 고객센터 080-300-3673,[포드자동차] 토러스 리콜,국토교통부,2014-11-04,[포드자동차] 토러스 리콜
2913,2913,유한회사 모토로싸,DIAVEL의 6차종,2011-01-01 ~ 2014-12-31,2014-11-03 ~,111 대,등화장치,"2011~2014년식 DIAVEL(모든 버젼) 모델 일부 차량의 번호판 홀더는 차량의 진동에 의해 마운트 부분에 크랙이 생길 수 있으며 이를 인지하지 못 하고 계속 주행 할 경우 번호판 홀더가 떨어져 나갈 수 있어 안전 운행에 지장을 줄 수 있음-대상차종: DIAVEL,DIVEL CARBON,DIAVEL CROMO,DIAVEL AMG,DIAVEL DARK,DIAVEL STRIPE",기존의 번호판 홀더와 마운트 부분의 체인 가드를 새롭게 디자인 된 부품으로 교환,두카티 코리아 서울점 (070-7461-1191),[두카티 모터사이클] DIAVEL 6차종 리콜,국토교통부,2014-11-03,[두카티 모터사이클] DIAVEL 6차종 리콜
2914,2914,(주) 한국모터트레이딩,MT09A,2014-08-01 ~ 2014-08-31,2014-11-03 ~,247 대,동력전달장치,"헤드라이트 배선의 길이가 짧아 핸들을 좌, 우 한계점까지 돌렸을 경우 배선이 커플러에서 빠져 헤드라이트가 작동이 되지 않는 경우가 발생될 수 있는 결함",라이트 배선을 개선된 라이트 배선으로 교체,한국모터트레이딩 본점(02-8787-100),[한국모터트레이딩] MT09A 리콜,국토교통부,2014-11-03,[한국모터트레이딩] MT09A 리콜
2918,2918,한국토요타자동차(주),렉서스 LS600hL,2012-09-11 ~ 2013-03-26,2014-10-30 ~ 2016-04-29,92 대,원동기,"생산과정 중 오사양 연료 필러 캡이 장착되어 출하 되었으며, 배출가스가 대기환경보전법에 저촉될 우려가 있을 수 있는 결함","대상차량에 대해서 확인 후, 연료필러 캡을 정사양 부품으로 교환",토요타자동차 고객지원실 (080-4300-4300),[한국토요타자동차] 렉서스 LS600hL 리콜,환경부,2014-10-30,[한국토요타자동차] 렉서스 LS600hL 리콜
2920,2920,지엠코리아(주),캐딜락 SRX,2009-06-30 ~ 2014-08-07,2014-10-20 ~ 2016-06-30,610 대,승차 및 실내장치,"뒤 서스펜션 토두 조정링크의 고정너트 토크 미달로 토우링크가 느슨해진 상태로 고속운행 시 차량이 좌우로 흔들릴 수 있으며, 차량 자세제어장치가 작동할 수 있고, 토우링크 나사산에 과다한 마모가 생길 수 있음. 이로인해 토우링크가 분리되면 사고의 위험이 있는 제작결함",토우링크 잠김너트의 체결상태 확인 후 규정토그 미달 시 재조임 실시,080-3000-5000,[지엠코리아] 캐딜락 SRX 리콜,국토교통부,2014-10-20,[지엠코리아] 캐딜락 SRX 리콜
2922,2922,만트럭버스코리아(주),TGX/TGS/TGA 6차종,2005-07-20 ~ 2008-07-01,2014-10-20 ~,188 대,원동기,주행중 프로펠라 샤프트가 파손되어 운행이 중단 될수 있는 결함-대상차종:TGA 28.410 6X2-2 BLSTGA 28.430 6X2-2 BLSTGA 28.460 6X2-2 BLSTGS 28.440 6X2-2 BLSTGX 28.440 6X2-2 BLSTGX 28.480 6X2-2 BLS,"결함 가능성이 있는 기존 프로펠라 샤프트(부품번호: 수동차량-81.39323-6102, 오토차량-81.39323-6104)를 개선된 부품으로 무상 교환",만트럭버스코리아(주) 서비스부 080-661-1472,[만트럭버스코리아] 만트랙터 TGX/TGS/TGA 6차종 리콜,국토교통부,2014-10-20,[만트럭버스코리아] 만트랙터 TGX/TGS/TGA 6차종 리콜
2923,2923,만트럭버스코리아(주),TGX/TGA/TGS 9차종,2006-05-11 ~ 2009-04-21,2014-10-20 ~,634 대,승차 및 실내장치,엔진 로커암 커버에서 엔진오일이 샐 수 있는 제작결함흡기쪽의 로커암 커버가 배기쪽보다 상대적으로 온도가 낮아 엔진 헤드와의 밀착성 편차로 인한 오일 누유-대상차종:TGA 26.430 6X4 BLSTGA 26.440 6X4 BLSTGA 26.480 6X4 BLSTGA 28.430 6X2-2 BLSTGA 28.440 6X2-2 BLSTGA 28.480 6X2-2 BLSTGS 28.440 6X2-2 BLSTGX 28.440 6X2-2 BLSTGX 28.480 6X2-2 BLS,결함 가능성이 있는 일부 차량의 로커암 커버 볼트를 신형으로 교환 및 오일 흡착 매트 무상설치,만트럭버스코리아 서비스부 (080-661-1472),[만트럭버스코리아] 만 트랙터 9차종 리콜,국토교통부,2014-10-20,[만트럭버스코리아] 만 트랙터 9차종 리콜
2924,2924,(주)오토젠,쉐보레익스프레스,2009-01-16 ~ 2014-08-19,2014-10-13 ~ 2016-04-12,111 대,주행장치,전면충돌 시 안전벨트 미 착용 조수석 승객의 머리가 에어백이 위치한 인스트루먼트 패널 상단 부위와 충돌 할 경우 상해가 발생할 수 있는 결함,협력서비스센터에서 대상차량임을 확인 후 충격보강패널을 무상장착,고객 상담센터 (02-516-0074),[(주)오토젠] 쉐보레익스프레스 리콜,국토교통부,2014-10-13,[(주)오토젠] 쉐보레익스프레스 리콜
2925,2925,메르세데스벤츠코리아(주),C200/C220/C250,2013-12-13 ~ 2014-09-12,2014-10-10 ~,"3,769 대",동력전달장치,"조향장치의 커플링 체결 장치가 정상적으로 체결되지 않은 증상이 발생할 수 있으며, 이를 시정하지 않을 경우 조향기능에 영향을 줄 수 있음","스티어링 커플링 잠금 장치 점검 후, 필요시 재조립",벤츠코리아 콜센터 080-001-1886,[메르세데스 벤츠] C-Class 리콜,국토교통부,2014-10-10,[메르세데스 벤츠] C-Class 리콜
2926,2926,한국닛산(주),Q50 하이브리드,2013-10-16 ~ 2014-01-30,2014-10-08 ~ 2016-04-08,11 대,전기장치,트랜스 미션 주조 공정 오류로 크랙이 발생할 수 있으며 주행중 소음 및 진동이 발생 또는 가혹한 상태에서 이탈이 될 제작결함,트랜스 미션 크랙 확인 후 크랙이 발생한 경우 트랜스 미션 교체,인피니티 고객센터 080-010-0123,[한국닛산] 인피니티 Q50 하이브리드 리콜,국토교통부,2014-10-08,[한국닛산] 인피니티 Q50 하이브리드 리콜
2927,2927,한국닛산(주),Q50 하이브리드,2012-12-10 ~ 2014-06-27,2014-10-08 ~ 2016-04-08,34 대,원동기,하이브리드 시스템중 인버터의 프로그램 오류로 엔진 경고등 미 안전 모드로 진입할 제작결함,인버터(Inverter) 리프로그래밍 작업,인피니티 고객센터 080-010-0123,[한국닛산] 인피니티 Q50 하이브리드 리콜,국토교통부,2014-10-08,[한국닛산] 인피니티 Q50 하이브리드 리콜
2928,2928,한국닛산(주),Q50 하이브리드,2012-12-10 ~ 2014-07-28,2014-10-08 ~ 2016-04-08,35 대,동력전달장치,"ECM (Engine Control Module) 프로그램 오류로 스로틀바디의 잘못된 신호값을 적절하게 처리 하지 못하여 엔진 경고등이 점등되거나 또는 악셀레이터 페달을 밟지 않는 상황에서 차량이 점점 가속이 될  제작결함(단, 브레이크 작동으로 감속 또는 정지할 수 있음)",ECM (Engine Control Module) 리프로그래밍 작업,인피니티 고객센터 080-010-0123,[한국닛산] 인피니티 Q50 하이브리드 리콜,국토교통부,2014-10-08,[한국닛산] 인피니티 Q50 하이브리드 리콜
2929,2929,포드세일즈서비스코리아(유),Fusion/MKZ,~,2014-10-07 ~ 2016-04-07,11 대,차체/차대,*환경부리콜*파워 트레인 컨트롤 모듈에서 특정 고장코드(P24BC)발생 시 엔진 경고등이 점등되지 않아 운전자가 이를 인식하지 못해 차량의 배기 제어 시스템에 잠재적인 문제가 발생될 수 있는 결함,차량의 파워 트레인 컨트롤 모듈 무상 업데이트,포드 고객센터 080-300-3673,[포드 코리아] Fusion/MKZ 리콜,환경부,2014-10-07,[포드 코리아] Fusion/MKZ 리콜
